"","App","Category","Rating","Reviews","Size","Installs","Price","Content.Rating","Android.Ver","Everyone","Mature_17+","Teen","success"
"2379","ASCCP Mobile","MEDICAL",4.5,4823,25,10000,9.99,"Everyone",2.2,1,0,0,"No"
"2380","FP Notebook","MEDICAL",4.5,3656,60,50000,0,"Everyone",4.4,1,0,0,"No"
"2381","Paramedic Protocol Provider","MEDICAL",4.5,1366,20,10000,10,"Everyone",4.1,1,0,0,"No"
"2382","5 Minute Clinical Consult 2019 - #1 for 25 years","MEDICAL",4.2,3102,8,10000,0,"Everyone",4.2,1,0,0,"No"
"2383","Open Sesame - Touch Free Control","MEDICAL",4.4,1709,20,10000,0,"Everyone",7,1,0,0,"No"
"2384","Davis's Drug Guide","MEDICAL",3.9,2586,6.4,50000,0,"Everyone",4.1,1,0,0,"No"
"2385","Deep Sleep and Relax Hypnosis","MEDICAL",4.2,4126,34,1e+05,0,"Everyone",2.2,1,0,0,"No"
"2386","2017 EMRA Antibiotic Guide","MEDICAL",4.4,467,3.8,1000,16.99,"Everyone",4.03,1,0,0,"No"
"2387","Essential Anatomy 3","MEDICAL",4.1,1085,42,50000,11.99,"Mature 17+",4.03,0,1,0,"No"
"2388","EMT PASS","MEDICAL",3.4,4249,2.4,1000,29.99,"Everyone",4,1,0,0,"No"
"2389","Christella VoiceUp","MEDICAL",4.1,3472,70,5000,0,"Everyone",4.1,1,0,0,"No"
"2390","Block Buddy","MEDICAL",4,1025,5,1000,14.99,"Everyone",4,1,0,0,"No"
"2392","Complete Anatomy for Android","MEDICAL",4.1,5744,21,1000,0,"Everyone",7,1,0,0,"No"
"2393","GlassesOff","MEDICAL",3.5,637,38,1e+05,0,"Everyone",3,1,0,0,"No"
"2395","e-Anatomy","MEDICAL",4,1105,74,1e+05,0,"Everyone",4.03,1,0,0,"No"
"2396","EMT Review Plus","MEDICAL",4.5,1735,1.8,10000,11.99,"Everyone",4.4,1,0,0,"No"
"2397","Registered Dietitian Pocket Prep","MEDICAL",4.3,2683,12,5000,0,"Everyone",4.4,1,0,0,"No"
"2398","Paramedic Pocket Prep","MEDICAL",4.3,3988,13,10000,0,"Everyone",4.4,1,0,0,"No"
"2400","Pedi STAT","MEDICAL",4.6,639,2.9,10000,5.49,"Everyone",4.1,1,0,0,"No"
"2401","AnatomyMapp","MEDICAL",4.1,5443,48,5000,14.99,"Everyone",3,1,0,0,"No"
"2402","Diabetes & Diet Tracker","MEDICAL",4.6,3562,19,1000,9.99,"Everyone",5,1,0,0,"No"
"2403","A Manual of Acupuncture","MEDICAL",3.5,1926,68,1000,33.99,"Everyone",4,1,0,0,"No"
"2404","5 Minute Veterinary Consult: Canine & Feline","MEDICAL",2.3,1349,6.8,1000,0,"Everyone",4.2,1,0,0,"No"
"2405","Wide address pocket prep","MEDICAL",4.5,4269,12,5000,0,"Everyone",4.4,1,0,0,"No"
"2406","Nursing Central","MEDICAL",4.3,1320,5.8,10000,0,"Everyone",4.1,1,0,0,"No"
"2407","PTA Content Master","MEDICAL",4.2,4870,41,1000,29.99,"Everyone",2.2,1,0,0,"No"
"2408","Muscle Premium - Human Anatomy, Kinesiology, Bones","MEDICAL",4.2,1320,25,10000,24.99,"Everyone",4.4,1,0,0,"No"
"2409","Tinnitus Alleviator","MEDICAL",3.1,5518,42,5000,0,"Everyone",4.1,1,0,0,"No"
"2410","Cardiac diagnosis (heart rate, arrhythmia)","MEDICAL",4.4,5442,6.5,100,12.99,"Everyone",3,1,0,0,"No"
"2411","PMHNP-BC Pocket Prep","MEDICAL",4.4,305,13,1000,0,"Everyone",4.4,1,0,0,"No"
"2412","Dialysis of Drugs","MEDICAL",2.9,5799,1.5,10000,0,"Everyone",4,1,0,0,"No"
"2413","abeoCoder","MEDICAL",3.1,5547,3.2,10000,0,"Everyone",4.1,1,0,0,"No"
"2414","Saunders Comprehensive Review NCLEX-PN Examination","MEDICAL",3.7,2855,7.7,5000,0,"Everyone",5,1,0,0,"No"
"2415","LTC AS Legal","MEDICAL",4,4686,1.3,100,39.99,"Everyone",4.1,1,0,0,"No"
"2416","Lippincott Nursing Advisor","MEDICAL",3.8,3209,26,50000,0,"Everyone",4.1,1,0,0,"No"
"2417","Medical ID - In Case of Emergency (ICE)","MEDICAL",4.6,5168,5.4,5000,5.99,"Everyone",5,1,0,0,"No"
"2418","Official NBSTSA CSFA Exam Prep","MEDICAL",4.4,792,11,1000,0,"Everyone",4.4,1,0,0,"No"
"2419","IBM Micromedex Drug Info","MEDICAL",3.8,1817,9.5,10000,2.99,"Everyone",4,1,0,0,"No"
"2421","Hospitalist Handbook","MEDICAL",4.8,467,18,1000,19.99,"Everyone",4.1,1,0,0,"No"
"2427","JH Blood Pressure Monitor","MEDICAL",3.7,5743,2.9,500,0,"Everyone",4.03,1,0,0,"No"
"2428","Sway Medical","MEDICAL",5,2855,22,100,0,"Everyone",5,1,0,0,"No"
"2429","Exposure Ed","MEDICAL",3,1745,16,500,0,"Everyone",4.4,1,0,0,"No"
"2430","Nucleus Smart","MEDICAL",3.7,1746,19,1000,0,"Everyone",5,1,0,0,"No"
"2445","Cochrane Library","MEDICAL",3.7,2855,10,100,0,"Everyone",4.1,1,0,0,"No"
"2446","Labs on Demand","MEDICAL",5,2,22,10,0,"Everyone",4.2,1,0,0,"No"
"2449","Dermatology Atlas (Colored & Illustrative)","MEDICAL",5,2855,20,100,0,"Everyone",4.1,1,0,0,"No"
"2451","Tablet Reminder","MEDICAL",5,3589,2.5,5,0,"Everyone",4.1,1,0,0,"No"
"2453","Galaxies of Hope","MEDICAL",5,1745,24,50,0,"Everyone",4.1,1,0,0,"No"
"2455","KBA-EZ Health Guide","MEDICAL",5,3589,25,1,0,"Everyone",4.03,1,0,0,"No"
"2456","FoothillsVet","MEDICAL",5,1745,29,50,0,"Everyone",4.03,1,0,0,"No"
"2458","PrimeDelivery","MEDICAL",5,2855,53,10,0,"Everyone",4.1,1,0,0,"No"
"2459","You're an Anime","MEDICAL",5,1745,83,10,0,"Everyone",5,1,0,0,"No"
"2460","Anatomy & Physiology Vocabulary Exam Review App","MEDICAL",5,2,4.6,5,0,"Everyone",4,1,0,0,"No"
"2464","CT Scan Cross Sectional Anatomy","MEDICAL",4.3,3,46,100,0,"Everyone",4.1,1,0,0,"No"
"2465","VetCode","MEDICAL",4.9,2655,5.7,5000,0,"Everyone",4.4,1,0,0,"No"
"2473","NCLEX Multi-topic Nursing Exam Review-Quiz & notes","MEDICAL",5,2,4.2,10,0,"Everyone",4.03,1,0,0,"No"
"2476","Pediatric Nursing","MEDICAL",4.9,846,7,100,0,"Everyone",4.03,1,0,0,"No"
"2477","Interpret Chest X-Ray With 100 Cases","MEDICAL",4.6,4207,11,100,0,"Everyone",4.1,1,0,0,"No"
"2478","Basics of Orthopaedics","MEDICAL",5,2,5.6,10,0,"Everyone",4.1,1,0,0,"No"
"2483","Familyfirst Messenger","MEDICAL",4,2,3.3,10,0,"Everyone",4.4,1,0,0,"No"
"2485","Clinic Doctor EHr","MEDICAL",5,1745,7.1,5,0,"Everyone",8,1,0,0,"No"
"2487","Teladoc Member","MEDICAL",4,1868,23,5e+05,0,"Everyone",4.3,1,0,0,"Yes"
"2488","Anthem BC Anywhere","MEDICAL",2.6,4190,24,1e+05,0,"Everyone",4.4,1,0,0,"No"
"2489","Ada - Your Health Guide","MEDICAL",4.7,5679,14,1e+06,0,"Everyone",4.4,1,0,0,"Yes"
"2490","Ovia Fertility Tracker & Ovulation Calculator","MEDICAL",4.8,4392,13,1e+06,0,"Everyone",4.3,1,0,0,"Yes"
"2491","My Cancer Coach","MEDICAL",4.3,3868,34,10000,0,"Everyone",4.03,1,0,0,"No"
"2492","IHSS Help","MEDICAL",4.7,3,4.3,1000,0,"Everyone",5,1,0,0,"No"
"2493","mobileRx Pharmacy","MEDICAL",2.5,546,43,10000,0,"Everyone",3,1,0,0,"No"
"2494","Youper - AI Therapy","MEDICAL",4.6,1760,69,50000,0,"Everyone",6,1,0,0,"No"
"2495","MoodSpace","MEDICAL",4.5,4223,22,50000,0,"Everyone",5,1,0,0,"No"
"2496","Super Hearing Super Ear Amplifier","MEDICAL",4.1,1874,20,1000,0,"Everyone",4.1,1,0,0,"No"
"2497","BURST Professionals","MEDICAL",4.5,260,25,1000,0,"Everyone",4.2,1,0,0,"No"
"2498","LactMed","MEDICAL",4.3,4565,2,1e+05,0,"Everyone",3,1,0,0,"No"
"2500","ScriptSave WellRx Rx Discounts","MEDICAL",3.8,5097,37,1e+05,0,"Everyone",4.4,1,0,0,"No"
"2501","Blue CareOnDemand","MEDICAL",4.4,1251,40,10000,0,"Everyone",4.03,1,0,0,"No"
"2505","PulsePoint AED","MEDICAL",4.5,3103,17,50000,0,"Everyone",4.03,1,0,0,"No"
"2506","All Mental disorders","MEDICAL",4.5,3934,11,1e+05,0,"Everyone",4.03,1,0,0,"No"
"2507","Deaf Interpreter","MEDICAL",3.8,2231,4.4,1000,0,"Everyone",3,1,0,0,"No"
"2508","Nurse Grid","MEDICAL",4.5,1327,15,1e+05,0,"Everyone",4.4,1,0,0,"No"
"2509","High Blood Pressure Symptoms","MEDICAL",4,4370,2.3,1e+05,0,"Everyone",3,1,0,0,"No"
"2510","MedStar eVisit","MEDICAL",4.5,1746,40,5000,0,"Everyone",4.03,1,0,0,"No"
"2511","Blood Pressure(BP) Diary","MEDICAL",3.7,3331,8.4,1e+06,0,"Everyone",4.03,1,0,0,"Yes"
"2512","REDCap Mobile App","MEDICAL",4.3,4507,11,10000,0,"Everyone",4.3,1,0,0,"No"
"2513","JH Blood Pressure Monitor","MEDICAL",3.7,5743,2.9,500,0,"Everyone",4.03,1,0,0,"No"
"2515","VITAS Hospice Referral App for Healthcare Pros","MEDICAL",4.4,2561,15,5000,0,"Everyone",5,1,0,0,"No"
"2516","AAFP","MEDICAL",3.8,4823,24,10000,0,"Everyone",5,1,0,0,"No"
"2518","Anthem Anywhere","MEDICAL",2.7,2516,24,5e+05,0,"Everyone",4.4,1,0,0,"Yes"
"2519","Sway Medical","MEDICAL",5,2855,22,100,0,"Everyone",5,1,0,0,"No"
"2520","Airway Ex - Intubate. Anesthetize. Train.","MEDICAL",4.3,528,86,10000,0,"Everyone",5,1,0,0,"No"
"2522","fred's Pharmacy","MEDICAL",3,2976,22,1e+05,0,"Everyone",4,1,0,0,"No"
"2523","420 BZ Budeze Delivery","MEDICAL",5,1745,11,100,0,"Mature 17+",4.1,0,1,0,"No"
"2524","Fever Meter","MEDICAL",3.6,2463,975,5000,0,"Everyone",2.2,1,0,0,"No"
"2525","Super Ear Super Hearing","MEDICAL",4,508,980,10000,0,"Everyone",4,1,0,0,"No"
"2526","Blood Pressure Monitor","MEDICAL",4.3,1349,6,10000,0,"Everyone",4.4,1,0,0,"No"
"2527","BELONG Beating Cancer Together","MEDICAL",4.7,4792,20,50000,0,"Teen",4.3,0,0,1,"No"
"2528","BP Journal - Blood Pressure Diary","MEDICAL",5,4686,26,1000,0,"Everyone",4.4,1,0,0,"No"
"2529","TelaDoc","MEDICAL",4.7,4686,13,1000,0,"Everyone",5,1,0,0,"No"
"2531","Blood Pressure - Stay Healthy","MEDICAL",4.6,5095,2.7,1000,0,"Everyone",4.03,1,0,0,"No"
"2533","Club","MEDICAL",4.4,3463,28,50000,0,"Everyone",4.03,1,0,0,"No"
"2534","Zen Leaf","MEDICAL",5,2,6.1,100,0,"Mature 17+",4.1,0,1,0,"No"
"2535","Homeopathic Medicine Finder","MEDICAL",3.6,3,15,1000,0,"Everyone",4,1,0,0,"No"
"2536","Patient Portal","MEDICAL",2.8,4939,1.2,50000,0,"Everyone",4.03,1,0,0,"No"
"2537","Nemours CareConnect","MEDICAL",4.4,4903,37,10000,0,"Everyone",4.03,1,0,0,"No"
"2538","Banfield Pet Health Tracker","MEDICAL",4.2,1421,5.9,1e+05,0,"Everyone",4,1,0,0,"No"
"2539","tÃ¶kr","MEDICAL",4.6,1349,14,1000,0,"Everyone",4.1,1,0,0,"No"
"2540","Low Blood Pressure Symptoms","MEDICAL",4.2,2655,2.3,10000,0,"Everyone",3,1,0,0,"No"
"2542","Hypertension High blood pressure","MEDICAL",3.8,2766,2.7,1e+05,0,"Everyone",4.03,1,0,0,"No"
"2543","Fever Care","MEDICAL",3.5,1627,2.2,5000,0,"Everyone",4.03,1,0,0,"No"
"2544","1800 Contacts - Lens Store","MEDICAL",4.7,2143,26,1e+06,0,"Everyone",5,1,0,0,"Yes"
"2548","Messages, Text and Video Chat for Messenger","SOCIAL",4.4,4157,4,1e+07,0,"Everyone",4.1,1,0,0,"Yes"
"2550","All Social Networks","SOCIAL",4.2,2058,1.5,1e+06,0,"Everyone",4,1,0,0,"Yes"
"2552","Social network all in one 2018","SOCIAL",4.3,851,3.7,1e+05,0,"Everyone",4,1,0,0,"No"
"2556","The Messenger App","SOCIAL",4.4,4159,2.8,1e+06,0,"Everyone",4.1,1,0,0,"Yes"
"2557","Messenger Pro","SOCIAL",4.4,811,3.9,1e+06,0,"Everyone",4.1,1,0,0,"Yes"
"2558","Free Messages, Video, Chat,Text for Messenger Plus","SOCIAL",4.3,4723,3.1,1e+06,0,"Teen",4.3,0,0,1,"Yes"
"2560","The Video Messenger App","SOCIAL",4.4,469,2.8,1e+05,0,"Everyone",4.1,1,0,0,"No"
"2561","Jodel - The Hyperlocal App","SOCIAL",4.5,5319,20,1e+06,0,"Mature 17+",5,0,1,0,"Yes"
"2562","Who Viewed My Facebook Profile - Stalkers Visitors","SOCIAL",4.6,2575,9.9,5e+06,0,"Everyone",4.03,1,0,0,"Yes"
"2563","Hide Something - Photo, Video","SOCIAL",4.6,2063,5.3,5e+06,0,"Everyone",4.1,1,0,0,"Yes"
"2564","Love Sticker","SOCIAL",4.6,3114,10,1e+06,0,"Everyone",4,1,0,0,"Yes"
"2565","Web Browser & Fast Explorer","SOCIAL",4.4,4445,2.6,5e+06,0,"Everyone",4.03,1,0,0,"Yes"
"2567","VidStatus app - Status Videos & Status Downloader","SOCIAL",4.5,2410,31,5e+06,0,"Teen",4.1,0,0,1,"Yes"
"2568","Love Images","SOCIAL",4.3,1265,2.3,1e+06,0,"Everyone",2.3,1,0,0,"Yes"
"2569","Web Browser ( Fast & Secure Web Explorer)","SOCIAL",4.4,2355,6,5e+05,0,"Everyone",4.03,1,0,0,"Yes"
"2570","SPARK - Live random video chat & meet new people","SOCIAL",4.6,5429,17,5e+06,0,"Mature 17+",4.3,0,1,0,"Yes"
"2571","Golden telegram","SOCIAL",4.3,3436,20,50000,0,"Everyone",4.1,1,0,0,"No"
"2572","Amino: Communities and Chats","SOCIAL",4.8,576,62,1e+07,0,"Teen",4.03,0,0,1,"Yes"
"2574","Meet â€“ Talk to Strangers Using Random Video Chat","SOCIAL",4.6,4705,15,5e+06,0,"Mature 17+",4.3,0,1,0,"Yes"
"2576","_Ÿ’˜ WhatsLov: Smileys of love, stickers and GIF","SOCIAL",4.6,2011,18,1e+06,0,"Everyone",4.03,1,0,0,"Yes"
"2577","Phone Tracker : Family Locator","SOCIAL",4.3,2137,5.4,1e+07,0,"Everyone",4,1,0,0,"Yes"
"2578","HTC Social Plugin - Facebook","SOCIAL",3.6,714,2.8,1e+07,0,"Mature 17+",4.4,0,1,0,"Yes"
"2579","Periscope - Live Video","SOCIAL",4,4086,15,1e+07,0,"Mature 17+",4.4,0,1,0,"Yes"
"2581","Kate Mobile for VK","SOCIAL",4.4,4412,5.3,1e+07,0,"Teen",2.2,0,0,1,"Yes"
"2584","Moment","SOCIAL",4.5,1699,37,1e+06,0,"Teen",4.4,0,0,1,"Yes"
"2586","Meetup","SOCIAL",4.2,5418,23,5e+06,0,"Teen",4.4,0,0,1,"Yes"
"2591","textPlus: Free Text & Calls","SOCIAL",4.1,3488,28,1e+07,0,"Everyone",4.1,1,0,0,"Yes"
"2592","Free phone calls, free texting SMS on free number","SOCIAL",4.5,3687,35,1e+07,0,"Everyone",4.1,1,0,0,"Yes"
"2594","MeetMe: Chat & Meet New People","SOCIAL",4.2,578,76,5e+07,0,"Mature 17+",4.1,0,1,0,"Yes"
"2596","ooVoo Video Calls, Messaging & Stories","SOCIAL",4.3,393,34,5e+07,0,"Everyone",4.3,1,0,0,"Yes"
"2601","Blogger","SOCIAL",3.7,820,2.7,5e+06,0,"Mature 17+",2.1,0,1,0,"Yes"
"2603","Blogaway for Android (Blogger)","SOCIAL",3.7,3776,4.1,1e+05,0,"Teen",4.03,0,0,1,"No"
"2608","YouNow: Live Stream Video Chat","SOCIAL",4.1,2944,85,1e+07,0,"Teen",4.1,0,0,1,"Yes"
"2609","Periscope - Live Video","SOCIAL",4,4087,15,1e+07,0,"Mature 17+",4.4,0,1,0,"Yes"
"2610","Mirrativ: Live Stream Any App","SOCIAL",4.1,1480,89,5e+05,0,"Teen",4.1,0,0,1,"Yes"
"2614","Nextdoor - Local neighborhood news & classifieds","SOCIAL",4.3,4277,20,5e+06,0,"Teen",5,0,0,1,"Yes"
"2616","Banjo","SOCIAL",4.2,4606,9.3,1e+06,0,"Everyone",2.3,1,0,0,"Yes"
"2618","MeetMe: Chat & Meet New People","SOCIAL",4.2,579,76,5e+07,0,"Mature 17+",4.1,0,1,0,"Yes"
"2619","ooVoo Video Calls, Messaging & Stories","SOCIAL",4.3,392,34,5e+07,0,"Everyone",4.3,1,0,0,"Yes"
"2620","Timehop","SOCIAL",4.1,1228,16,5e+06,0,"Teen",4.1,0,0,1,"Yes"
"2627","Couple - Relationship App","SOCIAL",4,3122,8.4,1e+06,0,"Everyone",2.3,1,0,0,"Yes"
"2629","Nextdoor - Local neighborhood news & classifieds","SOCIAL",4.3,4278,20,5e+06,0,"Teen",5,0,0,1,"Yes"
"2631","MeetMe: Chat & Meet New People","SOCIAL",4.2,579,76,5e+07,0,"Mature 17+",4.1,0,1,0,"Yes"
"2632","LOVOO","SOCIAL",4,5608,68,1e+07,0,"Mature 17+",4.2,0,1,0,"Yes"
"2633","Jaumo Dating, Flirt & Live Video","SOCIAL",4.4,5746,13,1e+07,0,"Mature 17+",4.1,0,1,0,"Yes"
"2634","Patook - make platonic friends","SOCIAL",4,3381,50,1e+05,0,"Mature 17+",5,0,1,0,"No"
"2635","Meetup","SOCIAL",4.2,5418,23,5e+06,0,"Teen",4.4,0,0,1,"Yes"
"2638","textPlus: Free Text & Calls","SOCIAL",4.1,3489,28,1e+07,0,"Everyone",4.1,1,0,0,"Yes"
"2641","uCiC- Videos and Photos on demand","SOCIAL",4,1802,7,1e+05,0,"Teen",4.4,0,0,1,"No"
"2642","Meetup","SOCIAL",4.2,5419,23,5e+06,0,"Teen",4.4,0,0,1,"Yes"
"2644","MeetMe: Chat & Meet New People","SOCIAL",4.2,579,76,5e+07,0,"Mature 17+",4.1,0,1,0,"Yes"
"2646","LOVOO","SOCIAL",4,5608,68,1e+07,0,"Mature 17+",4.2,0,1,0,"Yes"
"2649","Jaumo Dating, Flirt & Live Video","SOCIAL",4.4,5746,13,1e+07,0,"Mature 17+",4.1,0,1,0,"Yes"
"2650","Mico- Stranger Chat Random video Chat, Live, Meet","SOCIAL",4.4,4801,56,1e+07,0,"Mature 17+",4.3,0,1,0,"Yes"
"2653","Couple - Relationship App","SOCIAL",4,3122,8.4,1e+06,0,"Everyone",2.3,1,0,0,"Yes"
"2654","Meetup","SOCIAL",4.2,5419,23,5e+06,0,"Teen",4.4,0,0,1,"Yes"
"2655","Amazon for Tablets","SHOPPING",4,874,22,1e+07,0,"Teen",4.4,0,0,1,"Yes"
"2656","Wish - Shopping Made Fun","SHOPPING",4.5,4786,15,1e+08,0,"Everyone",4.1,1,0,0,"Yes"
"2658","Shopee - No. 1 Online Shopping","SHOPPING",4.3,5856,30,1e+07,0,"Everyone",4.1,1,0,0,"Yes"
"2659","Shopee: No.1 Online Shopping","SHOPPING",4.2,4724,30,1e+07,0,"Everyone",4.1,1,0,0,"Yes"
"2660","Kroger","SHOPPING",4.3,3535,27,5e+06,0,"Everyone",5,1,0,0,"Yes"
"2664","letgo: Buy & Sell Used Stuff, Cars & Real Estate","SHOPPING",4.5,5935,20,5e+07,0,"Teen",4.1,0,0,1,"Yes"
"2665","Amazon Shopping","SHOPPING",4.3,5771,42,1e+08,0,"Teen",4.4,0,0,1,"Yes"
"2667","OLX - Buy and Sell","SHOPPING",4.2,5632,18,5e+07,0,"Everyone",4.1,1,0,0,"Yes"
"2668","The wall","SHOPPING",4.4,3304,4.2,1e+06,0,"Everyone",4.1,1,0,0,"Yes"
"2670","Shrimp skin shopping: spend less, buy better","SHOPPING",4.2,187,30,5e+06,0,"Everyone",4.1,1,0,0,"Yes"
"2671","Lotte Home Shopping LOTTE Homeshopping","SHOPPING",3.6,5704,33,5e+06,0,"Everyone",4.03,1,0,0,"Yes"
"2672","Horn, free country requirements","SHOPPING",4.5,3421,7.9,1e+06,0,"Everyone",4,1,0,0,"Yes"
"2673","Jiji.ng","SHOPPING",4.4,2429,12,1e+06,0,"Everyone",4.03,1,0,0,"Yes"
"2674","GS SHOP","SHOPPING",3.8,3882,15,1e+07,0,"Everyone",4.1,1,0,0,"Yes"
"2676","CJmall","SHOPPING",3.6,1510,10,1e+07,0,"Everyone",4.1,1,0,0,"Yes"
"2677","Home & Shopping - Only in apps. 10% off + 10% off","SHOPPING",4.2,3792,9.9,1e+07,0,"Everyone",4.1,1,0,0,"Yes"
"2678","EHS Dongsen Shopping","SHOPPING",3.6,3368,9,1e+06,0,"Teen",4.1,0,0,1,"Yes"
"2680","Bukalapak - Buy and Sell Online","SHOPPING",4.4,4944,21,1e+07,0,"Everyone",4.1,1,0,0,"Yes"
"2681","Life market","SHOPPING",4.5,2932,13,1e+06,0,"Everyone",4.03,1,0,0,"Yes"
"2682","Jabong Online Shopping App","SHOPPING",4.1,3376,11,1e+07,0,"Everyone",4.03,1,0,0,"Yes"
"2683","Family Dollar","SHOPPING",4.3,2447,21,1e+06,0,"Everyone",4.1,1,0,0,"Yes"
"2684","Jumia online shopping","SHOPPING",4.3,1246,8.1,1e+07,0,"Teen",4.4,0,0,1,"Yes"
"2687","Blibli.com Online Shopping","SHOPPING",4.2,1375,12,1e+07,0,"Everyone",4.2,1,0,0,"Yes"
"2688","Club Factory Everything, Unbeaten Price","SHOPPING",4.2,2277,7.3,1e+07,0,"Everyone",4.3,1,0,0,"Yes"
"2690","ZALORA Fashion Shopping","SHOPPING",4.2,897,15,1e+07,0,"Everyone",4.1,1,0,0,"Yes"
"2691","Magazine Luiza Online Shopping","SHOPPING",4.3,242,22,1e+07,0,"Everyone",4.1,1,0,0,"Yes"
"2692","ROMWE - Women's Fashion","SHOPPING",4.6,763,11,1e+07,0,"Everyone",4.2,1,0,0,"Yes"
"2693","BuscapÃ© - Offers and discounts","SHOPPING",4.4,234,8.3,1e+07,0,"Everyone",4.1,1,0,0,"Yes"
"2695","11st","SHOPPING",3.8,4140,20,1e+07,0,"Everyone",4,1,0,0,"Yes"
"2696","Coupang","SHOPPING",4.6,2931,38,1e+07,0,"Everyone",4.03,1,0,0,"Yes"
"2697","Wemep - Special price representative (special / shopping / shopping app / coupon / shipping)","SHOPPING",4.5,1465,9.1,1e+07,0,"Everyone",4.03,1,0,0,"Yes"
"2698","Target - now with Cartwheel","SHOPPING",4.1,5036,24,1e+07,0,"Everyone",5,1,0,0,"Yes"
"2701","Chilindo","SHOPPING",3.8,1528,29,1e+06,0,"Everyone",4.2,1,0,0,"Yes"
"2703","Jingdong - pick good things, go to Jingdong","SHOPPING",3.3,5796,98,1e+06,0,"Teen",4,0,0,1,"Yes"
"2704","CheckPoints _Ÿè† Rewards App","SHOPPING",4.1,2150,25,1e+06,0,"Everyone",4.3,1,0,0,"Yes"
"2706","SnipSnap Coupon App","SHOPPING",4.2,6000,18,1e+06,0,"Everyone",4.3,1,0,0,"Yes"
"2708","Coupon Sherpa","SHOPPING",4.4,5371,6.1,5e+05,0,"Everyone",4.03,1,0,0,"Yes"
"2709","Gyft - Mobile Gift Card Wallet","SHOPPING",4.1,5929,14,5e+05,0,"Everyone",4.4,1,0,0,"Yes"
"2710","SavingStar - Grocery Coupons","SHOPPING",4.2,2978,21,1e+06,0,"Everyone",4,1,0,0,"Yes"
"2712","Shopkick: Free Gift Cards, Shop Rewards & Deals","SHOPPING",4.3,1924,43,1e+07,0,"Everyone",4.4,1,0,0,"Yes"
"2713","Wish - Shopping Made Fun","SHOPPING",4.5,4787,15,1e+08,0,"Everyone",4.1,1,0,0,"Yes"
"2714","Key Ring: Cards Coupon & Sales","SHOPPING",4.1,3802,23,1e+06,0,"Everyone",4.1,1,0,0,"Yes"
"2715","Ibotta: Cash Back Savings, Rewards & Coupons App","SHOPPING",4.5,2988,52,1e+07,0,"Everyone",4.1,1,0,0,"Yes"
"2718","Kohl's: Scan, Shop, Pay & Save","SHOPPING",4.5,5421,57,5e+06,0,"Everyone",4.4,1,0,0,"Yes"
"2719","Stocard - Rewards Cards Wallet","SHOPPING",4.6,2696,20,1e+07,0,"Everyone",4.1,1,0,0,"Yes"
"2720","Nike","SHOPPING",4.7,4989,40,1e+06,0,"Everyone",4.4,1,0,0,"Yes"
"2721","Poshmark - Buy & Sell Fashion","SHOPPING",4.3,3996,17,1e+07,0,"Everyone",4.4,1,0,0,"Yes"
"2722","Mercari: The Selling App","SHOPPING",4.4,57,13,1e+07,0,"Everyone",5,1,0,0,"Yes"
"2723","Blidz - Hunt Free Deals On Trending Items!","SHOPPING",4.4,1292,33,50000,0,"Everyone",4.4,1,0,0,"No"
"2724","SnipSnap Coupon App","SHOPPING",4.2,6000,18,1e+06,0,"Everyone",4.3,1,0,0,"Yes"
"2729","LivingSocial - Local Deals","SHOPPING",4.1,2702,29,5e+06,0,"Everyone",4.4,1,0,0,"Yes"
"2731","Ebates: Cash Back, Coupons, Rewards & Savings","SHOPPING",4.5,3428,31,1e+06,0,"Everyone",4.4,1,0,0,"Yes"
"2735","Stocard - Rewards Cards Wallet","SHOPPING",4.6,2695,20,1e+07,0,"Everyone",4.1,1,0,0,"Yes"
"2736","Ratings by Consumer Reports","SHOPPING",4.3,3202,13,1e+05,0,"Everyone",4.1,1,0,0,"No"
"2737","HauteLook","SHOPPING",4.1,5174,7.3,5e+05,0,"Everyone",4.4,1,0,0,"Yes"
"2741","Nordstrom","SHOPPING",4.6,2092,12,5e+05,0,"Everyone",4.4,1,0,0,"Yes"
"2742","Modcloth â€“ Unique Indie Women's Fashion & Style","SHOPPING",4.2,4262,8.8,5e+05,0,"Everyone",4.1,1,0,0,"Yes"
"2743","Fancy","SHOPPING",4.2,3575,18,5e+06,0,"Teen",4,0,0,1,"Yes"
"2744","Gyft - Mobile Gift Card Wallet","SHOPPING",4.1,5929,14,5e+05,0,"Everyone",4.4,1,0,0,"Yes"
"2745","Twice: Buy, Sell Clothing","SHOPPING",4.2,1127,21,1e+05,0,"Everyone",2.3,1,0,0,"No"
"2746","Shopkick: Free Gift Cards, Shop Rewards & Deals","SHOPPING",4.3,1924,43,1e+07,0,"Everyone",4.4,1,0,0,"Yes"
"2747","Slice: Package Tracker","SHOPPING",4.2,1342,34,1e+06,0,"Everyone",4.03,1,0,0,"Yes"
"2750","Wish - Shopping Made Fun","SHOPPING",4.5,4787,15,1e+08,0,"Everyone",4.1,1,0,0,"Yes"
"2752","LightInTheBox Online Shopping","SHOPPING",4,3734,26,5e+06,0,"Teen",4.1,0,0,1,"Yes"
"2754","Best Buy","SHOPPING",4.4,1565,34,5e+06,0,"Everyone",4.4,1,0,0,"Yes"
"2755","JackThreads: Men's Shopping","SHOPPING",4,685,2.7,1e+06,0,"Teen",4.03,0,0,1,"Yes"
"2756","Ibotta: Cash Back Savings, Rewards & Coupons App","SHOPPING",4.5,2988,52,1e+07,0,"Everyone",4.1,1,0,0,"Yes"
